Unnamed: 0,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,customer_types,treat,treat
42645,7,204.87,1,0,1,0,1,0,0,0,0,0
32608,9,323.86,1,0,3,0,1,0,0,0,0,0
52644,6,43.74,0,1,3,1,2,0,0,0,0,0
36205,10,52.31,0,1,1,1,2,0,0,0,0,0
8233,8,32.45,1,0,3,1,2,0,0,0,0,0
20345,9,98.55,0,1,1,0,2,0,0,0,0,0
51712,10,66.9,0,1,1,0,1,0,0,0,0,0
40613,8,110.12,1,0,3,0,2,0,1,1,0,0
53925,8,572.65,1,0,2,1,1,0,0,0,0,0
35746,1,562.87,0,1,1,1,1,0,0,0,0,0
38869,9,32.76,1,0,1,0,1,0,0,0,0,0
11750,4,509.53,1,0,1,1,1,0,0,0,0,0
55524,6,40.82,0,1,2,0,1,0,0,0,0,0
62638,1,45.05,0,1,1,1,2,0,0,0,0,0
40098,1,635.72,1,1,1,1,1,0,1,1,0,0
58227,7,29.99,0,1,2,1,1,0,0,0,0,0
15029,11,88.74,1,0,1,0,2,0,1,1,0,0
26794,5,36.48,1,0,1,1,1,0,1,1,0,0
38474,7,336.88,1,0,2,1,2,0,0,0,0,0
17106,6,291.5,0,1,1,0,2,0,0,0,0,0
7328,10,83.54,1,0,1,1,1,0,0,0,0,0
54257,8,120.81,1,0,2,1,1,0,0,0,0,0
3551,8,184.44,1,0,2,1,1,0,0,0,0,0
7152,3,76.33,0,1,2,1,1,0,0,0,0,0
29105,2,211.38,0,1,1,1,3,0,0,0,0,0
43351,2,38.15,1,0,2,0,2,0,0,0,0,0
32885,2,1116.82,0,1,2,1,2,0,0,0,0,0
43845,1,842.88,0,1,2,1,2,0,1,1,0,0
53900,3,851.56,0,1,3,1,1,0,0,0,0,0
6640,12,38.47,1,0,2,1,2,0,0,0,0,0
41724,10,117.78,1,0,1,0,1,0,0,0,0,0
46227,6,225.21,0,1,1,0,1,0,0,0,0,0
19577,11,415.93,1,0,1,0,3,0,0,0,0,0
14141,11,62.18,1,0,1,0,1,0,0,0,0,0
3175,1,87.53,0,1,1,0,2,0,0,0,0,0
60603,3,171.39,1,0,2,1,1,0,0,0,0,0
18080,2,589.68,1,0,2,1,1,0,0,0,0,0
46368,1,206.73,0,1,2,0,3,0,0,0,0,0
23275,6,125.57,0,1,2,1,2,0,0,0,0,0
26207,9,859.35,1,0,1,1,3,0,0,0,0,0
18486,1,728.6,1,1,2,1,1,0,0,0,0,0
56526,12,71.03,0,1,2,1,2,0,0,0,0,0
6872,8,303.24,1,0,1,0,1,0,0,0,0,0
37187,10,29.99,1,0,2,1,2,0,0,0,0,0
40640,5,29.99,1,0,1,1,2,0,0,0,0,0
9927,1,191.4,0,1,1,1,1,0,0,0,0,0
54523,2,38.23,0,1,2,1,2,0,1,1,0,0
20085,1,344.27,1,0,1,1,3,0,0,0,0,0
16605,10,102.56,0,1,1,1,2,0,0,0,0,0
44676,9,29.99,0,1,3,1,1,0,0,0,0,0
28897,7,47.16,0,1,2,0,2,0,0,0,0,0
48274,9,95.29,0,1,2,1,1,0,0,0,0,0
970,5,197.48,1,0,3,0,2,0,0,0,0,0
29322,11,262.17,0,1,1,1,2,0,0,0,0,0
23146,11,548.91,1,0,1,1,2,0,0,0,0,0
5697,1,29.99,1,0,2,0,2,0,0,0,0,0
26668,11,163.3,1,0,1,0,1,0,0,0,0,0
58583,3,881.84,1,1,1,1,3,0,0,0,0,0
62268,4,255.96,0,1,1,0,1,0,0,0,0,0
54683,11,80.03,1,0,1,1,1,0,0,0,0,0
33287,1,29.99,0,1,2,1,1,0,0,0,0,0
29500,9,222.69,0,1,2,1,2,0,0,0,0,0
48652,4,1142.41,1,1,3,1,3,0,0,0,0,0
34000,10,29.99,0,1,3,1,2,0,0,0,0,0
15512,4,231.16,0,1,3,1,2,0,0,0,0,0
53198,1,299.58,1,1,1,0,2,0,0,0,0,0
47871,6,72.12,0,1,1,0,1,0,0,0,0,0
9442,9,183.47,0,1,2,0,1,0,0,0,0,0
59955,3,476.55,0,1,1,0,3,0,0,0,0,0
10517,9,304.01,0,1,2,0,2,0,0,0,0,0
41604,11,330.41,1,0,1,0,1,0,0,0,0,0
63813,2,150.73,0,1,2,0,1,0,0,0,0,0
61574,4,416.44,1,1,1,1,3,0,0,0,0,0
7999,9,202.9,0,1,2,0,2,0,0,0,0,0
53809,11,207.24,1,1,2,0,2,0,1,1,0,0
47272,10,346.82,0,1,2,1,1,0,0,0,0,0
56874,1,423.53,0,1,2,0,2,0,0,0,0,0
31491,2,988.21,1,1,2,1,1,0,0,0,0,0
27076,2,429.7,0,1,3,0,1,0,1,1,0,0
9438,3,480.27,1,0,1,0,2,0,0,0,0,0
23964,2,41.24,1,0,1,0,2,0,0,0,0,0
32938,1,298.89,1,0,1,0,2,0,0,0,0,0
20975,3,654.21,1,1,1,1,3,0,1,1,0,0
54,12,150.06,0,1,1,0,2,0,0,0,0,0
56014,5,149.36,0,1,2,0,2,0,1,1,0,0
49428,1,138.75,1,0,2,0,1,0,0,0,0,0
37292,1,29.99,0,1,1,1,2,0,1,1,0,0
26858,3,81.26,1,0,1,1,2,0,0,0,0,0
21927,1,240.86,0,1,2,1,3,0,0,0,0,0
22203,3,576.06,1,0,1,1,2,0,0,0,0,0
6225,10,201.38,1,0,1,0,1,0,0,0,0,0
51743,10,895.55,1,1,2,1,1,0,0,0,0,0
40986,9,477.87,1,0,2,0,1,0,0,0,0,0
3823,2,29.99,1,0,1,1,1,0,0,0,0,0
13020,5,1101.83,1,1,2,1,3,0,0,0,0,0
35674,5,81.75,0,1,2,1,1,0,1,1,0,0
60683,2,264.19,1,0,2,1,1,0,0,0,0,0
11483,9,154.97,0,1,2,0,2,0,0,0,0,0
10571,2,29.99,1,0,1,0,1,0,1,1,0,0
12769,3,281.99,1,0,2,0,2,0,1,1,0,0
22412,10,232.14,1,0,1,0,2,0,0,0,0,0
27260,9,244.14,0,1,1,1,1,0,0,0,0,0
6394,4,164.49,0,1,1,0,2,0,1,1,0,0
2511,3,173.87,0,1,2,1,1,0,0,0,0,0
9723,6,29.99,1,0,1,1,1,0,0,0,0,0
23150,2,29.99,1,0,1,1,1,0,0,0,0,0
41067,12,29.99,0,1,3,0,2,0,0,0,0,0
41657,9,66.42,0,1,1,1,1,0,0,0,0,0
20412,1,463.97,0,1,1,1,3,0,0,0,0,0
39541,4,36.57,1,0,3,1,2,0,0,0,0,0
21053,5,225.3,0,1,2,0,3,0,0,0,0,0
61429,4,29.99,0,1,1,1,2,0,0,0,0,0
16826,6,658.2,0,1,1,1,1,0,0,0,0,0
54500,7,433.46,1,0,1,0,3,0,0,0,0,0
39721,2,717.55,1,1,1,1,3,0,0,0,0,0
44839,3,133.51,0,1,3,1,2,0,0,0,0,0
41640,12,34.88,0,1,1,0,2,0,0,0,0,0
24708,8,29.99,1,0,3,1,1,0,0,0,0,0
40836,1,345.16,0,1,1,0,3,0,0,0,0,0
39039,4,210.05,0,1,1,0,2,0,0,0,0,0
35886,9,104.85,0,1,2,0,1,0,0,0,0,0
40064,4,173.95,0,1,2,1,2,0,0,0,0,0
16811,5,52.46,0,1,2,1,2,0,0,0,0,0
45409,6,164.54,0,1,3,0,1,0,0,0,0,0
53073,12,183.56,0,1,1,0,1,0,0,0,0,0
35839,1,188.66,1,0,2,0,2,0,0,0,0,0
12396,10,178.03,1,0,1,1,2,0,0,0,0,0
25258,9,82.0,0,1,2,1,1,0,0,0,0,0
45774,5,71.32,1,0,1,0,2,0,0,0,0,0
22115,7,59.32,0,1,3,1,1,0,0,0,0,0
3380,3,1676.6,1,0,1,1,3,0,1,1,0,0
59009,9,157.13,1,0,2,0,2,0,0,0,0,0
13555,8,79.29,1,0,1,1,2,0,0,0,0,0
36386,5,199.85,1,0,2,1,2,0,0,0,0,0
33250,5,140.9,1,0,1,1,2,0,0,0,0,0
16101,7,550.83,1,0,3,1,2,0,0,0,0,0
15121,4,242.21,0,1,3,0,2,0,0,0,0,0
7124,6,535.21,1,0,2,1,2,0,0,0,0,0
9781,4,178.52,0,1,1,0,2,0,0,0,0,0
48441,4,367.28,0,1,3,1,2,0,0,0,0,0
58392,3,128.74,1,0,1,0,1,0,0,0,0,0
61288,6,310.18,1,1,3,1,3,0,0,0,0,0
31737,8,324.71,1,0,1,0,1,0,0,0,0,0
31098,1,490.84,1,0,2,0,3,0,1,1,0,0
29829,6,29.99,0,1,2,0,1,0,0,0,0,0
22624,1,30.6,1,0,2,0,1,0,0,0,0,0
40090,10,79.0,1,0,1,0,1,0,0,0,0,0
3844,11,254.36,1,0,1,0,1,0,0,0,0,0
31126,2,177.95,1,0,3,1,2,0,0,0,0,0
38051,7,78.27,1,0,1,1,1,0,0,0,0,0
18097,6,170.72,0,1,1,1,1,0,1,1,0,0
3889,4,775.45,1,1,1,1,1,0,1,1,0,0
44453,8,29.99,1,0,2,1,2,0,0,0,0,0
39766,4,29.99,0,1,3,0,1,0,1,1,0,0
35234,1,497.61,0,1,1,0,3,0,0,0,0,0
28505,2,86.64,1,0,1,0,2,0,0,0,0,0
63406,1,709.89,1,0,3,1,2,0,0,0,0,0
26903,2,200.98,0,1,3,0,2,0,0,0,0,0
49727,6,103.01,1,0,1,0,1,0,0,0,0,0
6801,5,247.84,1,1,1,0,1,0,0,0,0,0
51720,2,569.13,1,1,1,1,2,0,0,0,0,0
11606,8,424.52,0,1,1,0,1,0,0,0,0,0
6942,2,1541.85,1,0,2,1,3,0,0,0,0,0
49902,2,405.43,1,1,2,0,3,0,0,0,0,0
39759,12,117.6,1,0,2,0,1,0,0,0,0,0
6161,6,270.47,1,1,3,1,3,0,0,0,0,0
25007,11,101.4,0,1,2,1,2,0,0,0,0,0
46742,3,255.74,0,1,2,0,2,0,0,0,0,0
41356,10,222.73,1,0,1,0,1,0,0,0,0,0
11936,1,74.38,1,0,2,0,1,0,0,0,0,0
824,6,29.99,0,1,3,1,2,0,0,0,0,0
56314,11,36.34,0,1,1,0,1,0,0,0,0,0
3957,7,118.08,1,0,1,0,2,0,0,0,0,0
17207,7,673.3,0,1,2,1,1,0,0,0,0,0
40917,6,131.23,1,0,2,1,1,0,0,0,0,0
26657,10,194.3,0,1,2,0,2,0,0,0,0,0
34522,2,509.99,1,0,1,1,2,0,0,0,0,0
42585,3,132.35,0,1,2,0,2,0,0,0,0,0
35608,10,120.29,0,1,1,0,2,0,0,0,0,0
56872,10,31.83,1,0,1,1,2,0,0,0,0,0
18722,8,29.99,0,1,1,0,1,0,0,0,0,0
31621,2,113.71,0,1,1,0,1,0,1,1,0,0
29225,11,191.94,0,1,1,0,1,0,0,0,0,0
37689,9,29.99,1,0,1,0,2,0,0,0,0,0
17713,6,58.47,0,1,1,1,2,0,0,0,0,0
5723,1,79.62,0,1,2,1,1,0,0,0,0,0
20,9,29.99,0,1,1,1,2,0,0,0,0,0
15333,10,472.86,0,1,1,0,2,0,0,0,0,0
53381,1,447.69,1,0,1,0,3,0,0,0,0,0
53476,5,474.78,1,0,3,0,3,0,1,1,0,0
26390,4,536.08,1,1,2,1,3,0,0,0,0,0
56395,2,29.99,1,0,1,0,1,0,0,0,0,0
3857,10,142.99,1,0,1,0,2,0,0,0,0,0
20706,1,157.26,1,0,2,0,2,0,0,0,0,0
19188,1,481.25,1,0,1,1,1,0,1,1,0,0
1343,7,63.07,0,1,2,1,2,0,0,0,0,0
32210,5,182.83,0,1,1,0,2,0,0,0,0,0
59246,1,586.85,1,1,1,1,3,0,0,0,0,0
44,1,48.32,0,1,2,0,1,0,0,0,0,0
36635,11,355.56,0,1,1,0,2,0,0,0,0,0
53941,12,79.53,0,1,2,1,2,0,0,0,0,0
28410,4,60.92,1,0,2,0,2,0,0,0,0,0
23226,5,393.81,0,1,1,0,2,0,0,0,0,0
39967,1,442.91,1,0,2,0,1,0,0,0,0,0
8551,10,430.92,1,0,2,0,1,0,0,0,0,0
3886,10,67.2,0,1,1,0,2,0,1,1,0,0
6560,7,632.76,0,1,2,1,3,0,0,0,0,0
38513,7,141.65,1,0,2,0,2,0,0,0,0,0
10455,7,80.67,0,1,2,1,1,0,0,0,0,0
969,10,29.99,1,0,1,1,1,0,0,0,0,0
53818,2,431.77,1,0,2,0,1,0,1,1,0,0
18229,9,107.19,0,1,2,1,2,0,0,0,0,0
59614,1,117.82,1,0,1,0,2,0,0,0,0,0
26472,9,32.69,1,0,1,1,2,0,0,0,0,0
22751,1,155.5,0,1,1,1,1,0,0,0,0,0
14510,4,227.04,0,1,1,0,1,0,0,0,0,0
38388,12,29.99,1,0,3,0,2,0,0,0,0,0
34126,7,331.11,1,1,1,1,2,0,0,0,0,0
26691,5,81.56,0,1,1,1,1,0,0,0,0,0
34024,6,124.49,0,1,3,0,1,0,0,0,0,0
24929,7,107.15,0,1,2,1,2,0,0,0,0,0
40178,1,380.41,1,0,3,1,2,0,1,1,0,0
37067,1,677.76,1,0,1,1,2,0,0,0,0,0
42603,7,141.98,0,1,1,1,1,0,0,0,0,0
52175,4,519.44,0,1,3,1,2,0,0,0,0,0
28952,2,254.09,1,0,2,0,2,0,0,0,0,0
46510,1,1816.16,0,1,2,1,1,0,1,1,0,0
61255,5,54.85,1,0,2,1,1,0,0,0,0,0
6148,7,29.99,0,1,2,0,1,0,0,0,0,0
41927,1,598.01,0,1,3,1,3,0,0,0,0,0
46721,8,29.99,1,0,3,0,2,0,1,1,0,0
51131,1,948.21,0,1,2,1,2,0,1,1,0,0
28148,1,147.25,1,0,2,1,1,0,0,0,0,0
46509,9,170.36,1,0,1,0,2,0,1,1,0,0
57076,1,236.16,0,1,2,1,2,0,0,0,0,0
59127,8,64.01,1,0,1,1,2,0,0,0,0,0
36896,10,531.13,0,1,3,1,2,0,0,0,0,0
59317,4,73.43,0,1,1,0,1,0,0,0,0,0
3793,5,154.83,1,0,2,0,2,0,0,0,0,0
1426,4,581.61,1,0,1,1,2,0,1,1,0,0
6005,10,53.04,0,1,2,0,2,0,0,0,0,0
53328,7,85.71,1,0,2,1,2,0,0,0,0,0
31235,3,425.01,0,1,2,1,2,0,0,0,0,0
29340,4,419.59,1,0,3,0,1,0,0,0,0,0
36838,3,202.91,1,0,3,1,1,0,0,0,0,0
49082,5,425.17,0,1,2,0,1,0,0,0,0,0
56741,10,50.15,0,1,2,1,2,0,0,0,0,0
27261,6,260.8,1,0,1,1,2,0,0,0,0,0
36439,1,218.6,1,1,2,1,2,0,0,0,0,0
46353,1,51.81,0,1,1,0,2,0,0,0,0,0
30139,11,289.09,0,1,2,1,2,0,0,0,0,0
38655,8,90.02,1,0,2,1,2,0,0,0,0,0
20050,8,657.53,1,0,1,1,3,0,0,0,0,0
58387,8,376.51,1,0,1,0,2,0,0,0,0,0
8754,4,696.23,1,0,3,1,1,0,0,0,0,0
23100,9,238.34,0,1,1,0,3,0,0,0,0,0
38623,6,102.83,1,0,3,1,1,0,0,0,0,0
8162,1,300.82,0,1,1,0,1,0,0,0,0,0
11115,8,299.5,0,1,3,1,1,0,0,0,0,0
24214,1,690.83,0,1,1,1,3,0,0,0,0,0
21363,10,29.99,1,0,2,0,2,0,0,0,0,0
12671,9,29.99,0,1,1,1,1,0,0,0,0,0
23166,6,306.31,1,1,2,0,3,0,0,0,0,0
22368,7,411.01,1,1,2,0,3,0,0,0,0,0
9468,1,305.1,0,1,1,0,1,0,1,1,0,0
31559,1,106.2,0,1,1,0,2,0,0,0,0,0
47607,9,29.99,0,1,1,1,1,0,0,0,0,0
7893,3,62.36,0,1,1,1,1,0,0,0,0,0
59615,1,29.99,0,1,1,1,1,0,0,0,0,0
3033,8,62.49,0,1,3,1,1,0,0,0,0,0
45639,2,29.99,1,0,2,1,1,0,0,0,0,0
3610,2,200.3,1,0,2,1,2,0,1,1,0,0
41780,4,166.36,1,0,1,0,2,0,0,0,0,0
34026,11,113.57,0,1,1,1,1,0,0,0,0,0
21253,10,231.56,0,1,1,0,3,0,0,0,0,0
14023,2,1089.43,1,1,3,1,3,0,0,0,0,0
28781,12,502.22,0,1,2,1,3,0,0,0,0,0
39140,10,277.34,0,1,3,1,2,0,0,0,0,0
15488,2,783.37,1,0,2,1,2,0,0,0,0,0
8994,2,194.63,0,1,1,0,2,0,0,0,0,0
36526,1,147.62,1,0,1,1,2,0,0,0,0,0
7194,10,172.79,0,1,1,1,1,0,0,0,0,0
54983,6,92.46,1,0,2,1,2,0,0,0,0,0
62438,9,336.95,0,1,2,0,3,0,0,0,0,0
9212,10,211.56,0,1,3,0,1,0,0,0,0,0
26937,12,218.94,1,1,1,0,1,0,0,0,0,0
59391,10,29.99,1,0,1,0,2,0,0,0,0,0
36396,12,189.54,1,0,1,0,2,0,0,0,0,0
7549,7,103.93,1,0,3,1,2,0,1,1,0,0
15817,4,56.78,0,1,2,1,1,0,0,0,0,0
2375,1,377.56,0,1,1,0,1,0,1,1,0,0
37998,10,29.99,1,0,2,0,1,0,0,0,0,0
18127,7,253.53,1,0,2,0,3,0,0,0,0,0
16427,2,787.87,0,1,1,1,1,0,0,0,0,0
31432,1,621.3,0,1,3,1,1,0,0,0,0,0
24503,9,504.28,0,1,2,1,1,0,1,1,0,0
16018,5,153.49,1,0,1,0,1,0,0,0,0,0
20818,5,106.56,1,0,1,1,1,0,0,0,0,0
42731,2,1074.39,1,0,1,1,1,0,0,0,0,0
2040,2,150.69,1,0,1,1,2,0,0,0,0,0
34495,9,44.39,0,1,2,1,2,0,0,0,0,0
10201,7,85.04,1,0,3,0,1,0,0,0,0,0
55614,10,355.8,1,1,2,0,1,0,0,0,0,0
56531,8,56.77,1,0,1,1,2,0,0,0,0,0
20654,7,474.4,1,1,2,0,3,0,0,0,0,0
47094,9,167.18,0,1,2,1,2,0,0,0,0,0
43702,5,822.87,1,1,2,1,3,0,0,0,0,0
35474,10,67.02,0,1,1,0,2,0,0,0,0,0
58131,2,431.78,0,1,3,1,3,0,0,0,0,0
56862,7,187.87,0,1,2,0,2,0,1,1,0,0
18998,7,956.6,0,1,2,1,1,0,0,0,0,0
3915,2,52.91,1,0,1,0,1,0,0,0,0,0
50930,7,534.24,0,1,2,1,2,0,0,0,0,0
33201,3,77.84,0,1,1,0,2,0,0,0,0,0
57442,7,244.77,1,0,1,0,3,0,0,0,0,0
23621,8,473.97,1,1,2,0,2,0,0,0,0,0
27931,10,50.49,0,1,1,0,1,0,0,0,0,0
11119,10,231.83,1,0,1,0,3,0,0,0,0,0
46639,5,48.91,0,1,2,1,2,0,0,0,0,0
11619,8,130.15,1,0,2,1,1,0,0,0,0,0
60473,11,343.3,1,1,1,0,1,0,0,0,0,0
50713,2,348.52,1,0,1,0,3,0,0,0,0,0
27628,4,378.12,1,0,2,0,2,0,0,0,0,0
11987,4,117.6,1,0,2,1,2,0,0,0,0,0
15598,4,232.76,1,0,2,0,2,0,0,0,0,0
52836,7,127.73,1,0,1,1,2,0,0,0,0,0
8025,3,212.83,1,1,1,1,2,0,0,0,0,0
42817,10,400.72,0,1,2,0,1,0,0,0,0,0
53720,4,160.98,1,0,1,1,2,0,0,0,0,0
7515,8,118.39,0,1,1,0,1,0,0,0,0,0
20986,4,29.99,1,0,1,1,2,0,0,0,0,0
33772,7,318.39,1,0,1,0,1,0,0,0,0,0
42875,12,64.31,1,0,2,1,2,0,0,0,0,0
40821,6,341.67,0,1,1,0,1,0,0,0,0,0
10171,6,91.94,1,0,3,0,1,0,0,0,0,0
60118,1,814.76,1,0,3,1,3,0,0,0,0,0
63441,11,442.29,1,0,1,0,1,0,0,0,0,0
24420,9,36.85,0,1,2,0,1,0,0,0,0,0
48379,7,178.9,1,0,2,0,1,0,0,0,0,0
25205,5,923.72,0,1,2,1,1,0,0,0,0,0
59638,1,722.29,1,1,1,1,1,0,0,0,0,0
50877,1,107.75,1,0,2,1,2,0,0,0,0,0
18945,5,197.27,1,0,1,1,2,0,0,0,0,0
11173,3,101.28,0,1,2,0,1,0,0,0,0,0
31624,9,111.07,0,1,1,1,2,0,0,0,0,0
50821,2,41.68,1,0,2,1,1,0,0,0,0,0
23707,2,34.6,0,1,1,0,2,0,1,1,0,0
46223,2,656.51,0,1,2,1,3,0,0,0,0,0
363,10,320.11,0,1,3,0,1,0,0,0,0,0
10180,8,29.99,0,1,3,0,2,0,1,1,0,0
63336,11,82.26,1,0,1,0,2,0,0,0,0,0
40430,2,429.66,0,1,2,0,3,0,0,0,0,0
54316,11,37.86,1,0,2,1,2,0,0,0,0,0
59728,9,32.82,1,0,2,0,2,0,0,0,0,0
24432,11,332.92,0,1,1,0,2,0,0,0,0,0
52044,9,39.7,1,0,2,0,1,0,0,0,0,0
37060,7,563.79,0,1,1,1,2,0,0,0,0,0
20078,6,489.16,1,0,2,1,3,0,0,0,0,0
48165,2,502.87,0,1,2,1,3,0,0,0,0,0
17397,2,356.19,0,1,1,0,3,0,0,0,0,0
32182,1,40.76,0,1,1,0,2,0,0,0,0,0
3691,7,146.3,0,1,3,1,2,0,0,0,0,0
55469,1,946.76,1,1,1,1,2,0,0,0,0,0
12853,10,125.14,0,1,2,1,2,0,0,0,0,0
7465,1,511.77,1,0,3,1,3,0,0,0,0,0
33896,3,94.21,1,0,2,1,2,0,0,0,0,0
34371,2,270.8,1,1,1,0,2,0,0,0,0,0
42841,10,331.29,1,0,1,0,1,0,0,0,0,0
28238,5,341.93,1,0,2,1,2,0,0,0,0,0
11123,1,139.91,1,0,1,1,1,0,0,0,0,0
57532,6,147.17,0,1,1,0,1,0,1,1,0,0
59411,10,133.82,0,1,1,0,2,0,0,0,0,0
50972,2,235.49,1,0,2,0,1,0,0,0,0,0
46652,6,333.78,1,1,2,0,1,0,1,1,0,0
29809,1,89.31,0,1,1,0,2,0,0,0,0,0
41354,5,227.75,1,0,1,0,1,0,0,0,0,0
28901,10,64.1,1,0,2,1,2,0,0,0,0,0
57157,2,175.21,1,0,3,1,2,0,0,0,0,0
26633,4,29.99,0,1,1,1,2,0,0,0,0,0
43113,7,245.09,1,1,3,0,2,0,0,0,0,0
13467,10,101.49,1,0,2,1,1,0,0,0,0,0
4001,5,62.7,0,1,1,1,2,0,0,0,0,0
11719,3,343.12,0,1,2,0,3,0,0,0,0,0
61921,9,105.07,1,0,1,1,2,0,0,0,0,0
11422,4,255.95,0,1,1,1,1,0,0,0,0,0
61657,1,1065.52,1,0,2,1,3,0,0,0,0,0
38664,10,58.44,0,1,1,0,1,0,0,0,0,0
25468,9,113.62,0,1,1,0,2,0,0,0,0,0
18832,2,268.42,1,1,2,1,1,0,1,1,0,0
732,9,257.6,1,1,2,1,2,0,0,0,0,0
36072,1,112.29,1,0,1,0,1,0,0,0,0,0
19637,10,185.89,1,0,3,0,1,0,0,0,0,0
62614,2,260.24,0,1,2,1,1,0,0,0,0,0
2259,1,330.67,1,0,1,0,1,0,0,0,0,0
25967,10,29.99,0,1,2,1,1,0,0,0,0,0
57233,2,1168.62,1,0,2,1,3,0,0,0,0,0
16200,8,340.48,1,0,1,0,1,0,0,0,0,0
23507,2,285.61,1,0,2,0,2,0,0,0,0,0
32012,10,50.78,1,0,2,0,1,0,0,0,0,0
50426,2,57.71,0,1,3,0,1,0,0,0,0,0
34724,2,230.86,1,0,1,0,1,0,0,0,0,0
52189,12,312.45,1,1,2,1,1,0,0,0,0,0
48155,10,44.64,1,0,1,1,2,0,0,0,0,0
38770,1,1245.13,0,1,2,1,2,0,0,0,0,0
50142,12,60.72,1,0,3,0,1,0,0,0,0,0
58219,3,571.18,1,0,3,1,3,0,0,0,0,0
36472,4,334.67,1,0,2,0,2,0,1,1,0,0
15780,4,185.14,1,0,2,0,1,0,0,0,0,0
37637,11,172.55,0,1,1,1,2,0,0,0,0,0
22080,6,284.92,1,0,3,1,2,0,0,0,0,0
48922,3,386.21,1,1,2,0,2,0,0,0,0,0
38775,12,30.64,1,0,1,1,1,0,0,0,0,0
55254,12,29.99,0,1,1,1,2,0,0,0,0,0
61600,8,98.72,1,0,3,1,2,0,0,0,0,0
53019,7,196.02,0,1,2,0,1,0,0,0,0,0
5337,8,143.42,0,1,1,0,2,0,0,0,0,0
28043,2,240.71,1,0,2,0,2,0,0,0,0,0
9348,1,766.99,1,1,1,1,2,0,1,1,0,0
56189,10,239.73,0,1,1,0,1,0,0,0,0,0
53613,8,29.99,1,0,2,0,1,0,0,0,0,0
11099,9,93.62,0,1,2,0,1,0,0,0,0,0
21467,4,188.25,1,0,2,1,1,0,0,0,0,0
25463,9,145.72,0,1,1,0,2,0,0,0,0,0
63924,4,101.4,0,1,2,0,1,0,0,0,0,0
39220,10,74.68,1,0,2,0,1,0,0,0,0,0
44734,10,29.99,0,1,2,0,1,0,0,0,0,0
30367,8,29.99,0,1,3,1,1,0,0,0,0,0
57759,4,493.2,0,1,1,0,2,0,0,0,0,0
58237,1,69.62,0,1,1,1,2,0,0,0,0,0
29429,6,117.68,0,1,2,1,2,0,0,0,0,0
7526,4,44.21,1,0,1,1,1,0,1,1,0,0
42676,8,70.18,1,0,1,0,1,0,1,1,0,0
15731,1,88.47,1,0,3,0,1,0,1,1,0,0
35444,4,29.99,1,0,1,0,1,0,0,0,0,0
27274,9,206.65,1,1,2,0,3,0,0,0,0,0
51619,2,1361.68,1,0,2,1,1,0,0,0,0,0
54842,1,266.12,1,1,1,0,1,0,0,0,0,0
52262,1,355.23,1,0,2,0,1,0,0,0,0,0
25425,8,213.99,0,1,1,1,2,0,0,0,0,0
11491,9,350.46,0,1,1,0,2,0,0,0,0,0
44725,7,55.27,0,1,1,1,2,0,0,0,0,0
6580,10,37.75,0,1,1,0,2,0,0,0,0,0
23267,5,411.95,0,1,2,0,2,0,0,0,0,0
25707,11,81.72,1,0,1,0,1,0,0,0,0,0
30490,8,29.99,1,0,1,1,2,0,0,0,0,0
8207,3,469.29,0,1,1,0,1,0,0,0,0,0
61681,8,70.84,0,1,1,0,1,0,0,0,0,0
41983,3,340.99,1,0,2,0,1,0,0,0,0,0
9062,3,177.03,1,0,1,1,2,0,0,0,0,0
12085,6,42.94,1,0,2,0,2,0,0,0,0,0
55043,8,395.15,0,1,1,0,2,0,0,0,0,0
20392,9,213.55,0,1,1,0,1,0,0,0,0,0
36358,10,814.22,1,0,1,1,2,0,0,0,0,0
7113,3,157.87,1,0,1,0,1,0,0,0,0,0
29392,10,221.24,1,1,1,0,2,0,0,0,0,0
26925,1,39.4,0,1,1,0,2,0,0,0,0,0
10015,1,443.69,1,0,2,0,3,0,0,0,0,0
37732,3,108.9,1,0,2,1,1,0,0,0,0,0
23948,9,82.39,0,1,1,0,2,0,0,0,0,0
5329,3,121.8,0,1,1,1,1,0,0,0,0,0
6833,9,154.81,1,0,1,0,2,0,0,0,0,0
36628,2,29.99,1,0,2,0,2,0,0,0,0,0
12096,10,140.79,1,0,3,0,2,0,0,0,0,0
32212,3,131.93,0,1,1,1,2,0,0,0,0,0
32803,5,235.05,0,1,2,0,1,0,0,0,0,0
59447,1,1120.89,1,1,2,1,1,0,1,1,0,0
49277,8,87.14,1,0,1,0,2,0,0,0,0,0
31885,1,770.7,0,1,1,1,3,0,0,0,0,0
11894,5,378.68,1,1,1,0,1,0,1,1,0,0
56219,7,330.81,0,1,1,0,2,0,0,0,0,0
5745,10,259.72,0,1,1,1,2,0,0,0,0,0
27566,5,451.55,0,1,1,1,1,0,0,0,0,0
33396,3,306.39,1,0,1,0,1,0,0,0,0,0
8771,3,510.27,1,1,1,1,3,0,0,0,0,0
57249,2,117.52,1,0,3,1,2,0,0,0,0,0
60042,8,110.05,1,0,1,1,1,0,0,0,0,0
19309,2,75.1,1,0,3,1,2,0,0,0,0,0
35532,12,81.06,1,0,2,0,1,0,0,0,0,0
11023,2,174.63,1,0,2,1,2,0,0,0,0,0
62450,4,59.19,1,0,1,0,2,0,0,0,0,0
