,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,customer_types,treat
528,9,89.96,1,0,1,0,1,-1,1,3,1
529,8,155.75,0,1,2,1,2,0,0,0,0
530,11,29.99,1,0,1,1,2,1,0,2,1
531,5,47.98,0,1,2,0,1,1,0,2,1
532,8,135.67,1,0,3,1,1,-1,0,2,1
533,11,504.86,1,0,3,1,3,1,0,2,1
534,1,904.58,0,1,1,1,2,1,1,3,1
535,11,312.41,1,0,2,1,1,1,0,2,1
536,9,404.03,1,1,2,0,3,0,0,0,0
537,7,251.05,1,0,1,0,3,1,1,3,1
538,1,30.01,0,1,2,1,1,1,0,2,1
539,1,155.65,1,0,2,0,1,0,0,0,0
540,12,36.67,0,1,2,0,1,-1,1,3,1
541,12,49.27,1,0,2,1,2,1,0,2,1
542,1,563.7,1,0,1,1,3,-1,0,2,1
543,6,265.2,1,0,1,0,2,-1,0,2,1
544,1,357.56,0,1,1,0,2,0,0,0,0
545,11,206.97,1,0,1,0,1,-1,0,2,1
546,7,1222.53,1,1,3,1,2,-1,1,3,1
547,5,67.55,1,0,1,0,2,-1,0,2,1
548,9,108.59,1,0,3,1,1,-1,0,2,1
549,1,615.04,1,1,1,1,2,0,0,0,0
550,7,153.17,1,0,3,0,2,-1,0,2,1
551,9,40.16,1,0,2,1,2,1,0,2,1
552,4,127.51,1,0,2,1,1,0,0,0,0
553,8,60.9,0,1,3,1,2,0,0,0,0
554,1,234.17,1,0,3,1,2,0,0,0,0
555,12,145.27,1,0,2,1,1,-1,0,2,1
556,11,112.61,0,1,2,0,1,0,0,0,0
557,5,168.1,1,0,1,0,1,0,0,0,0
558,1,745.63,1,1,2,1,3,1,0,2,1
559,6,29.99,0,1,1,0,1,1,0,2,1
560,5,37.79,0,1,1,0,1,0,0,0,0
561,8,772.55,1,0,1,1,1,1,0,2,1
562,4,70.16,0,1,1,0,1,0,0,0,0
563,7,115.07,0,1,1,0,2,1,0,2,1
564,3,248.26,0,1,1,1,3,1,0,2,1
565,6,65.1,1,0,2,0,2,-1,0,2,1
566,1,585.14,1,0,1,1,3,1,0,2,1
567,9,297.59,0,1,1,1,2,-1,1,3,1
568,7,409.76,1,1,2,0,3,-1,0,2,1
569,9,60.15,0,1,1,0,1,-1,0,2,1
570,1,111.37,0,1,1,1,1,0,0,0,0
571,7,29.99,0,1,2,0,2,0,0,0,0
572,1,87.0,0,1,3,1,2,-1,0,2,1
573,2,46.47,0,1,1,1,1,0,0,0,0
574,11,297.25,0,1,2,1,2,1,0,2,1
575,9,129.29,0,1,2,1,1,0,0,0,0
576,5,150.06,1,0,3,1,1,1,0,2,1
577,3,708.62,0,1,1,1,2,-1,0,2,1
578,3,29.99,1,0,2,1,2,-1,0,2,1
579,2,531.69,0,1,2,1,2,1,0,2,1
580,10,113.33,0,1,2,0,1,0,0,0,0
581,4,737.33,0,1,1,1,1,-1,0,2,1
582,12,29.99,1,0,2,1,1,-1,0,2,1
583,6,1292.1,1,0,1,1,1,1,0,2,1
584,11,272.89,1,0,1,1,1,1,0,2,1
585,4,302.86,0,1,1,1,2,1,0,2,1
586,11,29.99,0,1,1,0,1,-1,0,2,1
587,7,758.59,0,1,1,1,1,-1,0,2,1
588,4,174.55,1,0,3,1,1,-1,0,2,1
589,9,76.72,1,0,1,0,2,0,0,0,0
590,6,334.34,0,1,3,0,3,-1,1,3,1
591,12,108.83,1,0,3,0,1,-1,1,3,1
592,10,319.45,0,1,2,0,2,-1,0,2,1
593,10,29.99,1,0,1,1,1,-1,0,2,1
594,3,367.27,0,1,1,1,2,0,0,0,0
595,8,29.99,1,0,2,1,1,0,0,0,0
596,10,102.82,1,0,1,1,1,-1,0,2,1
597,10,189.02,0,1,3,1,2,1,0,2,1
598,4,739.84,1,0,2,1,2,-1,0,2,1
599,4,85.64,1,0,1,1,1,1,0,2,1
600,6,161.43,0,1,1,0,1,-1,1,3,1
601,8,346.57,1,0,2,1,1,0,0,0,0
602,7,729.01,0,1,3,1,2,0,0,0,0
603,10,51.33,1,0,1,1,1,-1,0,2,1
604,2,159.22,0,1,1,0,1,-1,0,2,1
605,5,1079.62,1,1,1,1,1,0,1,1,0
606,10,29.99,1,0,1,1,1,0,0,0,0
607,11,43.51,0,1,1,0,1,0,0,0,0
608,10,163.8,0,1,2,1,1,-1,0,2,1
609,9,212.32,1,0,1,0,3,0,0,0,0
610,7,147.81,1,0,1,1,1,-1,0,2,1
611,5,168.93,1,0,2,1,1,1,0,2,1
612,6,1462.5,1,0,2,1,2,1,0,2,1
613,1,544.98,1,0,2,1,1,0,0,0,0
614,11,322.87,0,1,3,0,2,1,0,2,1
615,7,508.18,1,0,2,1,1,-1,0,2,1
616,1,50.62,1,0,2,0,1,0,0,0,0
617,1,806.91,1,1,1,1,3,1,1,3,1
618,5,291.17,1,0,1,0,3,0,0,0,0
619,6,447.01,0,1,2,1,1,1,0,2,1
620,5,777.95,1,0,1,1,1,0,0,0,0
621,9,174.11,1,0,1,0,2,1,1,3,1
622,5,30.59,0,1,2,1,1,-1,0,2,1
623,4,305.76,0,1,1,0,2,0,0,0,0
624,8,29.99,0,1,1,0,2,0,1,1,0
625,8,256.83,0,1,2,1,1,0,0,0,0
626,7,462.7,0,1,1,1,3,0,0,0,0
627,7,489.49,1,0,3,1,1,0,1,1,0
628,1,352.99,1,0,2,0,1,1,0,2,1
629,3,54.79,1,0,1,0,2,1,0,2,1
630,9,29.99,0,1,1,0,2,0,0,0,0
631,5,54.14,0,1,1,1,1,1,0,2,1
632,3,104.0,0,1,2,0,2,1,0,2,1
633,2,231.27,0,1,2,1,2,0,0,0,0
634,2,50.37,1,0,2,0,2,-1,0,2,1
635,9,189.33,1,0,2,1,2,0,0,0,0
636,1,368.01,0,1,2,0,1,0,0,0,0
637,1,331.21,1,0,3,1,2,0,0,0,0
638,2,186.51,0,1,1,0,2,-1,0,2,1
639,9,433.89,0,1,3,0,2,-1,0,2,1
640,8,90.62,1,0,2,0,2,0,0,0,0
641,7,29.99,1,0,1,0,2,1,0,2,1
642,2,44.37,0,1,1,0,1,-1,0,2,1
643,1,539.96,0,1,1,1,1,1,0,2,1
644,3,43.0,1,0,2,0,2,0,0,0,0
645,10,145.73,0,1,2,1,2,0,0,0,0
646,3,80.86,1,0,3,1,2,0,0,0,0
647,9,646.2,1,0,2,1,2,1,0,2,1
648,1,585.22,1,0,2,1,2,1,0,2,1
649,2,202.92,0,1,1,0,2,-1,0,2,1
650,7,78.57,1,0,2,1,1,1,0,2,1
651,1,735.63,1,0,3,1,2,1,0,2,1
652,9,162.44,1,0,2,0,1,1,0,2,1
653,10,226.15,0,1,1,1,3,-1,0,2,1
654,10,29.99,1,0,2,0,1,1,0,2,1
655,9,179.43,0,1,2,0,1,1,0,2,1
656,6,549.78,1,0,1,1,1,-1,0,2,1
657,9,34.72,0,1,1,1,2,0,0,0,0
658,1,61.08,0,1,3,0,1,1,1,3,1
659,1,92.29,0,1,3,1,2,0,1,1,0
660,4,316.87,0,1,2,1,1,-1,0,2,1
661,2,189.02,0,1,2,1,2,0,0,0,0
662,2,210.51,0,1,2,0,2,-1,1,3,1
663,9,301.15,1,1,1,0,2,-1,1,3,1
664,9,127.38,1,0,1,0,1,1,1,3,1
665,9,29.99,0,1,1,1,1,-1,0,2,1
666,9,29.99,0,1,2,1,1,0,0,0,0
667,1,70.17,1,0,1,0,1,0,0,0,0
668,11,262.78,1,0,2,1,2,1,0,2,1
669,10,138.83,1,0,2,0,2,0,0,0,0
670,6,505.48,1,1,1,1,2,0,0,0,0
671,11,92.28,0,1,1,1,1,1,0,2,1
672,4,209.79,0,1,3,0,3,-1,1,3,1
673,3,34.22,1,0,2,1,2,-1,0,2,1
674,2,152.95,0,1,1,0,1,0,0,0,0
675,5,427.17,1,1,2,0,1,0,0,0,0
676,1,163.58,0,1,2,0,1,1,1,3,1
677,1,75.83,1,0,1,0,2,0,1,1,0
678,11,184.17,1,0,1,0,2,1,0,2,1
679,10,466.25,0,1,2,0,2,0,0,0,0
680,7,151.91,0,1,1,1,1,1,0,2,1
681,1,148.57,0,1,2,0,1,1,0,2,1
682,2,200.23,1,0,1,0,2,1,0,2,1
683,5,663.14,1,1,1,1,3,1,1,3,1
684,4,383.9,0,1,1,0,1,1,0,2,1
685,2,227.46,1,0,2,0,1,0,0,0,0
686,8,212.27,0,1,2,1,3,1,0,2,1
687,6,97.9,0,1,1,1,2,-1,0,2,1
688,7,208.25,0,1,1,1,3,1,0,2,1
689,12,88.65,1,0,1,0,1,-1,0,2,1
690,10,64.55,1,0,1,1,2,1,0,2,1
691,2,454.04,1,0,1,0,1,1,0,2,1
692,1,29.99,0,1,2,0,1,1,0,2,1
693,7,157.63,1,0,2,1,2,-1,0,2,1
694,3,29.99,0,1,2,1,2,-1,0,2,1
695,10,119.63,0,1,3,0,1,-1,0,2,1
696,4,317.96,0,1,2,0,1,0,0,0,0
697,3,138.44,1,0,2,1,2,1,0,2,1
698,4,186.97,1,0,2,1,1,0,0,0,0
699,5,226.84,0,1,1,1,3,0,0,0,0
700,3,351.2,1,0,1,0,3,1,0,2,1
701,2,458.41,0,1,1,0,3,-1,0,2,1
702,5,135.64,1,0,2,0,1,-1,0,2,1
703,10,127.29,0,1,2,1,2,0,0,0,0
704,9,158.91,1,0,3,1,1,1,1,3,1
705,1,478.49,0,1,1,0,3,1,0,2,1
706,11,138.08,1,0,2,0,2,1,0,2,1
707,1,525.42,0,1,2,1,2,-1,0,2,1
708,1,303.34,1,1,2,0,1,-1,1,3,1
709,5,50.63,1,0,2,0,2,-1,0,2,1
710,9,35.4,0,1,1,1,1,0,0,0,0
711,7,38.9,0,1,1,1,1,1,0,2,1
712,5,46.09,1,0,2,0,1,0,0,0,0
713,6,333.21,1,0,2,1,2,-1,0,2,1
714,2,584.37,1,0,2,1,3,-1,1,3,1
715,6,29.99,0,1,2,1,2,1,0,2,1
716,4,78.96,0,1,2,1,2,0,0,0,0
717,4,53.42,0,1,1,0,2,-1,0,2,1
718,3,314.67,1,0,3,1,1,0,0,0,0
719,5,306.21,0,1,1,0,1,1,0,2,1
720,4,72.38,1,0,3,1,1,1,1,3,1
721,1,375.03,1,0,1,0,2,0,0,0,0
722,3,163.76,1,0,1,1,2,1,0,2,1
723,6,178.37,1,0,1,1,1,-1,1,3,1
724,1,522.77,1,0,1,1,3,0,0,0,0
725,8,59.95,1,0,2,0,2,0,0,0,0
726,6,569.14,0,1,1,1,1,0,0,0,0
727,4,275.27,1,0,3,1,2,0,0,0,0
728,1,29.99,0,1,2,0,1,0,0,0,0
729,2,675.88,1,1,2,1,2,-1,0,2,1
730,10,161.65,1,0,1,0,1,1,0,2,1
731,11,568.56,1,1,2,1,3,1,0,2,1
732,9,257.6,1,1,2,1,2,0,0,0,0
733,2,269.13,0,1,1,0,3,1,0,2,1
734,12,32.51,0,1,3,0,2,0,0,0,0
735,11,99.05,1,0,2,1,2,0,0,0,0
736,7,340.72,1,0,2,0,1,-1,0,2,1
737,9,100.86,1,0,1,1,2,-1,0,2,1
738,3,1118.27,1,1,1,1,3,1,0,2,1
739,2,214.95,0,1,3,1,1,1,0,2,1
740,11,143.91,0,1,1,0,2,1,0,2,1
741,10,1097.45,0,1,1,1,2,0,1,1,0
742,6,263.84,0,1,3,1,1,1,1,3,1
743,7,45.72,1,0,2,0,2,0,0,0,0
744,2,243.5,1,1,1,0,2,-1,0,2,1
745,8,58.28,0,1,2,0,2,-1,0,2,1
746,2,225.35,1,0,2,0,2,0,0,0,0
747,3,222.8,1,0,2,0,1,-1,0,2,1
748,1,29.99,1,0,3,1,1,-1,0,2,1
749,1,313.98,0,1,1,0,1,0,0,0,0
750,6,105.87,1,0,1,1,1,-1,0,2,1
751,5,29.99,0,1,1,1,1,1,0,2,1
752,3,244.64,1,0,1,0,2,1,0,2,1
753,12,49.5,0,1,1,1,2,1,0,2,1
754,7,29.99,1,0,3,1,1,1,0,2,1
755,1,29.99,1,0,1,0,1,-1,1,3,1
756,7,56.46,1,0,2,1,1,1,0,2,1
757,4,110.29,0,1,2,0,1,0,0,0,0
758,10,300.6,1,1,2,0,3,-1,0,2,1
759,3,29.99,0,1,1,1,1,1,0,2,1
760,9,174.64,0,1,2,1,1,0,0,0,0
761,5,771.92,0,1,1,1,3,0,0,0,0
762,1,215.23,1,0,2,1,3,1,0,2,1
763,7,192.12,1,0,2,0,1,0,0,0,0
764,6,40.02,0,1,1,0,1,0,0,0,0
765,8,29.99,1,0,1,0,1,1,1,3,1
766,10,275.04,1,0,3,0,1,0,0,0,0
767,2,518.53,0,1,1,1,2,-1,1,3,1
768,3,454.0,0,1,2,0,3,-1,0,2,1
769,3,342.64,0,1,1,0,2,0,0,0,0
770,8,337.09,1,0,1,0,2,0,0,0,0
771,1,1311.69,1,1,1,1,3,1,0,2,1
772,1,817.36,1,1,2,1,2,1,1,3,1
773,10,246.4,1,0,2,0,2,1,0,2,1
774,1,406.33,0,1,1,0,1,-1,0,2,1
775,11,98.05,0,1,1,1,1,-1,0,2,1
776,1,186.69,1,0,1,0,2,1,0,2,1
777,1,29.99,0,1,1,0,1,0,1,1,0
778,8,29.99,1,0,1,1,1,0,0,0,0
779,1,586.52,1,0,3,1,3,0,0,0,0
780,8,286.25,0,1,2,1,3,1,0,2,1
781,10,89.45,1,0,1,1,1,0,0,0,0
782,8,194.81,1,0,2,1,1,1,1,3,1
783,10,33.57,1,0,2,0,2,-1,0,2,1
784,9,140.33,1,0,3,1,2,1,0,2,1
785,1,382.15,0,1,2,0,2,-1,1,3,1
786,5,63.2,0,1,3,0,2,-1,0,2,1
787,10,148.23,0,1,2,1,2,0,0,0,0
788,3,123.2,1,0,2,1,2,-1,0,2,1
789,1,485.53,1,0,2,0,1,1,0,2,1
790,1,398.71,1,0,3,0,1,1,0,2,1
791,9,46.56,1,0,1,0,1,-1,1,3,1
792,9,29.99,0,1,1,0,2,0,0,0,0
793,1,162.82,1,0,1,0,2,0,1,1,0
794,2,2080.78,1,1,3,1,2,1,0,2,1
795,10,85.31,1,0,2,0,1,0,0,0,0
796,2,180.48,1,0,2,0,2,-1,0,2,1
797,7,139.53,0,1,1,1,2,-1,0,2,1
798,7,151.89,1,0,2,0,1,0,0,0,0
799,10,29.99,1,0,2,0,2,0,0,0,0
800,1,651.65,1,1,2,1,1,0,0,0,0
801,10,209.02,0,1,3,0,3,1,0,2,1
802,1,305.09,1,1,1,0,2,1,1,3,1
803,2,424.44,0,1,2,0,2,-1,0,2,1
804,10,138.11,0,1,2,0,2,1,0,2,1
805,1,804.15,1,1,1,1,3,-1,1,3,1
806,11,85.29,0,1,1,0,2,-1,0,2,1
807,9,29.99,0,1,1,1,2,0,0,0,0
808,4,307.66,1,0,2,1,1,-1,1,3,1
809,11,123.25,1,0,1,0,1,-1,0,2,1
810,2,322.83,1,0,1,0,3,0,1,1,0
811,3,261.43,0,1,2,1,1,-1,0,2,1
812,7,513.78,1,0,2,1,2,0,0,0,0
813,5,746.6,1,0,1,1,3,1,1,3,1
814,8,56.17,1,0,2,0,2,0,0,0,0
815,1,1486.31,1,1,1,1,2,1,1,3,1
816,1,143.84,0,1,3,1,2,-1,0,2,1
817,10,82.14,0,1,3,0,1,0,1,1,0
818,9,29.99,0,1,1,1,1,0,0,0,0
819,9,152.55,0,1,3,1,2,-1,0,2,1
820,5,145.36,1,0,3,1,1,0,1,1,0
821,9,314.36,0,1,2,0,2,-1,0,2,1
822,3,390.34,1,0,2,0,1,0,0,0,0
823,12,618.13,1,1,2,1,2,0,0,0,0
824,6,29.99,0,1,3,1,2,0,0,0,0
825,6,29.99,0,1,2,0,2,-1,0,2,1
826,6,54.41,0,1,2,1,2,1,0,2,1
827,9,718.97,0,1,3,1,3,-1,0,2,1
828,6,154.16,1,0,1,0,1,0,0,0,0
829,9,157.41,0,1,2,0,1,0,0,0,0
830,6,56.14,0,1,1,1,1,1,0,2,1
831,7,77.94,1,0,1,1,1,0,0,0,0
832,1,335.08,0,1,2,0,2,1,0,2,1
833,5,29.99,0,1,3,1,1,-1,0,2,1
834,10,110.84,1,0,1,0,2,-1,0,2,1
835,10,312.03,0,1,3,0,1,-1,0,2,1
836,5,258.91,0,1,2,1,1,-1,1,3,1
837,2,101.67,1,0,1,1,1,-1,0,2,1
838,2,741.29,1,1,2,1,2,0,0,0,0
839,1,114.68,1,0,3,0,1,-1,0,2,1
840,3,82.25,1,0,1,0,2,1,0,2,1
841,7,29.99,0,1,2,0,1,0,0,0,0
842,8,37.74,0,1,1,1,2,-1,0,2,1
843,5,153.22,0,1,2,0,2,0,0,0,0
844,5,582.36,0,1,1,1,3,0,0,0,0
845,7,29.99,1,0,2,1,2,-1,0,2,1
846,7,46.51,1,0,3,1,1,1,0,2,1
847,2,964.89,1,0,1,1,2,0,0,0,0
848,5,207.31,1,0,2,0,2,1,0,2,1
849,3,187.74,0,1,2,0,2,0,0,0,0
850,4,99.39,1,0,1,0,2,-1,0,2,1
851,3,29.99,1,0,1,0,2,1,0,2,1
852,2,198.17,0,1,2,0,2,1,0,2,1
853,7,213.26,1,1,2,1,2,-1,0,2,1
854,12,159.93,1,0,2,0,2,-1,0,2,1
855,3,70.91,0,1,2,1,1,-1,0,2,1
856,4,173.48,0,1,2,1,2,0,0,0,0
857,8,287.06,0,1,2,0,2,1,1,3,1
858,9,173.88,0,1,1,0,2,-1,1,3,1
859,9,428.99,1,0,2,0,3,-1,0,2,1
860,8,492.53,1,1,3,1,2,-1,0,2,1
861,2,784.22,1,0,3,1,3,0,0,0,0
862,1,81.12,0,1,2,0,1,-1,1,3,1
863,2,29.99,0,1,2,1,1,0,0,0,0
864,11,59.11,1,0,1,1,1,1,0,2,1
865,1,156.33,0,1,1,1,2,0,0,0,0
866,2,64.26,1,0,2,0,2,0,0,0,0
867,2,836.65,1,1,1,1,2,1,0,2,1
868,3,39.37,0,1,1,1,2,0,0,0,0
869,10,56.6,1,0,2,0,2,-1,0,2,1
870,7,221.71,0,1,3,1,1,1,0,2,1
871,6,29.99,1,0,2,1,2,1,0,2,1
872,5,320.43,1,1,1,0,1,1,0,2,1
873,4,222.32,1,1,1,1,1,1,1,3,1
874,1,249.24,0,1,2,1,3,-1,0,2,1
875,10,398.03,1,0,1,0,1,1,0,2,1
876,2,122.01,0,1,2,1,1,-1,0,2,1
877,3,105.08,1,0,3,0,2,0,0,0,0
878,2,61.34,1,0,3,1,1,0,0,0,0
879,11,87.52,0,1,1,0,2,1,0,2,1
880,6,343.82,1,0,2,0,1,0,1,1,0
881,1,767.3,1,1,1,1,2,0,1,1,0
882,1,283.63,0,1,1,1,2,-1,0,2,1
883,9,29.99,0,1,1,0,2,1,0,2,1
884,4,116.37,1,0,2,0,1,-1,0,2,1
885,10,175.21,0,1,2,0,1,1,0,2,1
886,11,82.57,1,0,1,0,2,-1,1,3,1
887,2,725.51,1,0,1,1,3,1,0,2,1
888,10,363.14,0,1,3,0,1,1,0,2,1
889,6,835.28,1,1,1,1,2,0,0,0,0
890,10,167.85,0,1,1,0,1,-1,0,2,1
891,9,254.75,1,0,3,1,1,0,0,0,0
892,7,116.33,0,1,3,0,1,0,0,0,0
893,7,662.26,1,0,2,1,3,-1,0,2,1
894,10,72.77,1,0,2,0,2,0,0,0,0
895,6,109.99,1,0,2,1,1,-1,0,2,1
896,12,640.99,1,1,2,1,1,1,0,2,1
897,3,816.52,1,1,2,1,2,-1,0,2,1
898,3,290.52,1,0,1,0,1,0,0,0,0
899,7,96.76,1,0,2,1,1,-1,0,2,1
900,9,72.97,1,0,2,1,1,-1,0,2,1
901,3,257.56,1,1,1,0,1,1,0,2,1
902,2,370.87,0,1,2,0,3,1,0,2,1
903,7,29.99,1,0,2,0,1,-1,0,2,1
904,9,115.84,0,1,1,1,1,0,0,0,0
905,1,29.99,1,0,2,0,2,0,0,0,0
906,11,133.15,1,0,2,1,2,-1,0,2,1
907,8,235.47,1,0,1,0,2,1,0,2,1
908,9,151.22,1,0,2,0,2,-1,0,2,1
909,9,57.53,1,0,2,0,2,0,0,0,0
910,6,85.61,0,1,2,0,1,1,0,2,1
911,3,106.7,1,0,2,0,2,-1,1,3,1
912,9,29.99,1,0,2,1,2,1,0,2,1
913,9,44.29,1,0,2,1,2,0,0,0,0
914,8,33.31,0,1,1,0,2,1,1,3,1
915,12,130.84,0,1,1,0,1,1,1,3,1
916,2,64.51,1,0,2,1,2,1,0,2,1
917,9,166.68,1,0,2,0,1,0,0,0,0
918,5,231.98,1,0,1,1,3,1,0,2,1
919,2,472.16,0,1,1,0,3,1,0,2,1
920,7,168.65,0,1,3,1,2,0,0,0,0
921,3,29.99,0,1,3,0,2,0,1,1,0
922,8,51.71,1,0,3,0,1,-1,1,3,1
923,9,61.26,0,1,2,0,2,-1,0,2,1
924,10,29.99,1,0,2,0,1,1,0,2,1
925,2,201.98,1,0,2,0,2,0,0,0,0
926,3,85.79,0,1,1,1,1,0,0,0,0
927,4,29.99,1,0,1,0,1,1,0,2,1
928,8,29.99,1,0,2,0,2,-1,0,2,1
929,5,212.1,0,1,1,0,1,1,0,2,1
930,1,204.6,0,1,1,1,3,0,0,0,0
931,8,216.61,1,1,2,1,2,-1,0,2,1
932,8,668.22,1,1,2,1,2,-1,1,3,1
933,4,133.51,1,0,2,1,2,-1,0,2,1
934,3,78.12,0,1,3,1,1,1,0,2,1
935,11,51.84,1,0,2,0,1,-1,0,2,1
936,12,32.73,1,0,2,1,2,0,0,0,0
937,6,29.99,0,1,2,1,1,-1,0,2,1
938,9,110.91,0,1,1,0,1,1,0,2,1
939,7,29.99,1,0,2,0,2,1,0,2,1
940,3,111.42,1,0,1,1,1,-1,0,2,1
941,9,64.81,0,1,1,0,1,0,0,0,0
942,8,72.08,1,0,1,1,1,1,0,2,1
943,2,141.22,1,0,3,0,2,0,1,1,0
944,3,121.46,1,0,2,1,2,1,0,2,1
945,5,29.99,1,0,1,0,2,1,1,3,1
946,1,524.37,1,0,2,1,2,0,0,0,0
947,3,43.33,1,0,1,1,2,0,0,0,0
948,2,675.96,0,1,2,1,2,0,0,0,0
949,9,29.99,0,1,1,0,2,1,0,2,1
950,1,487.47,1,0,2,0,2,-1,1,3,1
951,7,370.47,1,1,3,1,2,1,0,2,1
952,9,180.37,0,1,1,0,1,-1,0,2,1
953,2,516.56,0,1,1,1,2,-1,0,2,1
954,10,240.26,1,1,3,1,1,0,0,0,0
955,3,29.99,0,1,1,1,2,0,0,0,0
956,10,115.28,0,1,1,0,1,1,0,2,1
957,11,29.99,1,0,2,1,2,1,0,2,1
958,6,169.94,1,0,1,1,1,0,0,0,0
959,4,553.91,0,1,3,1,2,-1,1,3,1
960,4,85.84,1,0,1,1,1,-1,0,2,1
961,1,42.86,1,0,2,1,1,-1,0,2,1
962,2,103.33,1,0,3,1,2,0,0,0,0
963,2,185.06,0,1,3,0,1,0,1,1,0
964,2,102.13,0,1,2,0,1,0,0,0,0
965,1,304.38,1,0,1,0,1,-1,0,2,1
966,10,399.28,1,0,2,0,1,0,0,0,0
967,2,496.71,0,1,1,0,3,1,0,2,1
968,7,149.34,1,0,2,0,2,-1,1,3,1
969,10,29.99,1,0,1,1,1,0,0,0,0
970,5,197.48,1,0,3,0,2,0,0,0,0
971,11,104.47,1,0,1,0,1,1,0,2,1
972,5,403.95,0,1,3,0,1,-1,0,2,1
973,6,104.41,1,0,3,0,1,0,0,0,0
974,4,412.95,1,0,2,0,1,-1,0,2,1
975,8,254.17,1,1,2,0,3,-1,0,2,1
976,5,543.9,1,1,2,1,1,0,0,0,0
977,9,45.35,1,0,3,1,2,0,0,0,0
978,1,157.0,1,0,1,0,1,1,0,2,1
979,1,29.99,0,1,1,0,2,-1,1,3,1
980,2,29.99,1,0,1,1,2,-1,0,2,1
981,3,29.99,0,1,1,0,1,1,0,2,1
982,4,143.66,0,1,1,1,1,0,0,0,0
983,6,33.23,1,0,3,0,1,-1,0,2,1
984,8,78.04,1,0,1,1,1,1,0,2,1
985,11,64.06,0,1,1,1,1,1,0,2,1
986,1,30.08,1,0,1,0,1,1,0,2,1
987,10,476.27,1,1,2,1,3,0,0,0,0
988,9,29.99,1,0,1,1,1,-1,0,2,1
989,5,29.99,1,0,1,0,1,-1,0,2,1
990,9,29.99,1,0,2,0,1,0,0,0,0
991,9,406.22,1,0,1,1,1,0,0,0,0
992,5,253.1,0,1,2,1,2,-1,0,2,1
993,4,39.2,1,0,2,1,1,-1,0,2,1
994,6,44.67,0,1,1,0,1,1,0,2,1
995,1,56.65,0,1,2,1,1,0,0,0,0
996,1,269.99,1,1,2,0,3,-1,0,2,1
997,2,48.16,0,1,2,0,1,-1,1,3,1
998,10,43.31,0,1,2,1,2,1,0,2,1
999,9,29.99,0,1,3,1,1,0,0,0,0
1000,1,66.1,1,0,2,1,1,0,0,0,0
1001,12,122.98,1,0,2,0,1,0,0,0,0
1002,8,29.99,1,0,3,1,2,0,0,0,0
1003,1,473.74,1,0,1,0,1,1,0,2,1
1004,3,286.27,1,0,1,0,3,-1,0,2,1
1005,10,558.8,0,1,1,1,1,1,0,2,1
1006,9,61.56,1,0,2,0,2,1,0,2,1
1007,1,399.54,1,0,2,0,2,1,1,3,1
1008,10,52.21,1,0,1,1,1,0,0,0,0
1009,10,220.97,0,1,1,1,1,1,0,2,1
1010,9,165.97,1,0,2,0,2,1,0,2,1
1011,4,575.31,0,1,2,1,1,-1,0,2,1
1012,8,29.99,0,1,1,1,2,1,0,2,1
1013,2,399.0,1,1,1,1,1,0,0,0,0
1014,6,63.02,0,1,1,0,1,0,0,0,0
1015,1,535.92,0,1,2,1,3,1,1,3,1
1016,4,64.62,0,1,1,0,1,1,0,2,1
1017,11,32.82,1,0,1,0,2,0,0,0,0
1018,2,384.1,0,1,2,0,1,0,0,0,0
1019,4,323.02,0,1,1,0,1,-1,0,2,1
1020,10,406.53,0,1,1,0,3,-1,0,2,1
1021,2,188.11,0,1,3,0,1,0,1,1,0
1022,11,259.8,0,1,2,1,1,0,1,1,0
1023,7,147.85,0,1,1,1,2,1,0,2,1
1024,3,125.23,1,0,1,0,1,-1,0,2,1
1025,11,29.99,1,0,2,0,1,1,0,2,1
1026,4,485.09,0,1,1,0,3,1,0,2,1
1027,11,460.09,1,0,1,0,1,1,0,2,1
1028,4,29.99,0,1,3,0,1,1,0,2,1
1029,6,191.04,0,1,1,1,2,1,0,2,1
1030,11,58.54,1,0,1,1,1,1,0,2,1
1031,2,1451.17,1,1,1,1,3,0,0,0,0
1032,1,449.17,0,1,2,0,3,0,0,0,0
1033,2,126.66,0,1,1,1,2,-1,0,2,1
1034,3,171.32,0,1,1,0,2,0,0,0,0
1035,6,29.99,0,1,2,1,2,-1,0,2,1
1036,7,638.44,1,1,3,1,1,-1,0,2,1
1037,9,700.65,1,1,3,1,2,1,1,3,1
1038,5,132.61,1,0,3,0,1,-1,0,2,1
1039,2,414.86,1,1,3,0,2,1,0,2,1
1040,11,134.41,1,0,1,1,2,-1,0,2,1
1041,1,330.34,1,0,1,1,1,1,0,2,1
1042,10,202.56,0,1,2,0,2,-1,0,2,1
1043,1,126.18,0,1,2,0,2,0,0,0,0
1044,3,263.14,1,1,3,0,1,-1,0,2,1
1045,1,553.55,0,1,2,1,2,0,0,0,0
1046,9,59.89,1,0,1,0,1,-1,0,2,1
1047,5,29.99,0,1,2,1,1,1,0,2,1
1048,5,52.26,1,0,2,1,1,1,0,2,1
1049,12,800.37,0,1,2,1,3,1,0,2,1
1050,6,139.65,0,1,1,0,2,0,0,0,0
1051,3,138.75,1,0,1,1,1,1,0,2,1
1052,9,29.99,1,0,1,0,2,-1,1,3,1
1053,1,187.79,0,1,2,1,2,-1,0,2,1
1054,10,147.16,1,0,3,1,1,1,0,2,1
