channel,history,is_referral,recency,used_bogo,used_discount,zip_code,treat
2,601.39,1,5,1,1,1,0
2,520.13,1,7,0,1,3,0
2,40.02,0,1,0,1,1,0
2,60.93,1,9,0,1,2,0
1,118.01,1,11,1,0,3,0
1,104.5,0,7,1,0,1,0
2,145.26,1,11,1,0,2,0
3,610.55,1,4,0,1,3,0
1,216.08,0,8,1,0,2,0
2,204.9,0,6,0,1,1,0
2,302.63,0,2,0,1,1,0
1,29.99,1,10,1,0,3,0
2,340.47,0,10,1,1,2,1
2,36.79,1,5,1,0,2,0
2,108.2,1,11,1,0,1,0
2,352.79,1,6,1,0,3,0
1,476.15,0,5,0,1,1,0
2,29.99,1,5,0,1,1,0
2,170.98,0,9,1,0,1,0
2,95.61,0,9,1,0,1,0
1,175.63,0,8,0,1,1,0
1,143.69,0,12,0,1,1,0
1,388.31,1,9,1,1,1,0
2,523.23,1,3,1,0,2,0
1,29.99,0,1,1,0,1,0
1,123.32,0,11,1,0,2,0
1,189.23,0,2,0,1,2,0
1,120.09,0,7,0,1,1,0
1,669.3,1,1,0,1,1,0
2,188.74,0,7,0,1,3,0
3,386.25,0,7,1,0,2,0
2,115.08,1,6,1,0,1,0
2,106.98,1,1,0,1,2,0
1,369.68,0,1,1,0,2,1
2,134.34,1,9,1,0,2,0
1,250.96,1,8,0,1,2,0
2,254.77,1,5,1,0,2,0
2,47.94,1,11,1,0,2,0
1,74.11,1,11,0,1,2,0
1,1146.87,1,1,1,1,1,0
1,436.03,0,1,0,1,1,1
1,58.44,0,10,0,1,3,0
1,29.99,1,3,0,1,1,0
1,29.99,1,11,1,0,1,1
2,181.07,0,9,0,1,2,0
1,29.99,0,5,0,1,1,0
1,29.99,0,9,1,0,1,0
1,91.75,0,11,0,1,1,0
2,29.99,1,3,1,0,2,0
1,79.13,1,4,0,1,1,0
2,357.85,0,9,1,0,2,0
3,409.87,0,11,1,0,2,0
1,98.04,1,7,1,0,1,0
2,90.68,0,9,1,0,2,0
1,185.06,0,2,1,0,3,0
1,30.37,1,6,1,0,1,0
3,411.06,0,3,1,1,3,0
1,184.71,0,3,0,1,2,0
2,354.27,0,9,1,0,1,0
1,234.0,0,2,1,1,2,0
1,141.49,1,9,0,1,1,0
2,209.49,1,7,1,1,3,0
1,93.25,1,1,1,0,1,0
1,137.77,1,10,1,0,1,0
1,60.33,1,10,1,0,1,0
2,95.15,0,3,0,1,2,0
2,160.7,0,1,1,0,1,0
2,224.14,0,10,1,0,3,0
1,382.6,0,10,1,0,1,0
2,32.26,1,10,0,1,2,0
2,73.16,1,8,0,1,1,0
2,318.76,0,4,0,1,1,1
1,472.28,0,2,1,1,3,0
2,530.36,1,10,0,1,1,0
2,159.1,0,7,1,0,1,0
2,85.55,1,11,0,1,3,0
2,183.48,1,6,1,0,1,1
2,128.03,0,2,1,0,1,0
1,29.99,1,10,0,1,2,0
2,378.4,0,3,1,0,1,0
3,844.31,1,4,0,1,2,0
2,200.4,0,1,0,1,1,0
1,285.4,0,2,1,0,1,0
2,121.96,1,10,1,0,1,0
2,298.48,1,4,0,1,2,0
3,291.17,0,5,0,1,1,0
2,181.14,0,11,1,0,3,0
1,338.1,0,4,0,1,2,0
1,107.37,1,8,1,0,2,0
1,304.68,0,8,1,0,1,0
2,29.99,0,12,1,0,2,0
3,667.8,1,2,1,0,1,0
2,427.59,0,2,0,1,2,0
1,458.66,0,9,0,1,3,0
1,471.54,0,3,0,1,2,0
2,29.99,1,9,1,0,2,0
1,983.66,1,1,1,0,1,0
2,68.65,1,12,0,1,2,0
3,602.97,1,8,1,0,1,0
2,90.75,1,4,0,1,1,0
2,289.13,1,10,1,0,3,0
2,1118.5,1,3,0,1,1,1
1,206.94,0,6,0,1,3,0
1,227.75,1,4,1,0,3,0
2,169.62,1,10,0,1,2,0
2,178.18,1,10,1,0,2,0
3,493.23,0,5,1,1,1,1
2,37.34,1,4,0,1,1,0
1,235.93,1,1,0,1,2,0
2,125.88,1,9,1,0,1,0
2,64.42,0,1,1,0,2,0
2,1034.62,1,4,0,1,1,1
1,43.04,0,12,0,1,1,0
2,40.52,1,4,1,0,2,1
1,89.45,1,7,0,1,2,0
2,286.35,1,12,1,1,2,0
1,103.61,0,2,1,0,1,0
3,869.52,1,1,1,1,2,1
2,29.99,1,12,0,1,2,0
1,104.4,0,10,0,1,3,0
1,119.91,0,5,1,0,2,0
1,144.9,1,1,0,1,3,0
2,123.46,1,4,0,1,2,0
3,674.27,1,1,0,1,3,0
1,184.87,0,10,0,1,2,0
2,116.39,1,10,0,1,3,0
1,1137.52,1,1,1,0,2,0
3,414.87,0,2,1,0,1,0
3,230.94,1,7,0,1,1,0
3,348.35,0,4,1,0,1,0
2,97.13,1,2,1,0,3,0
2,29.99,1,8,0,1,2,0
2,145.1,0,10,1,0,2,0
1,29.99,1,12,0,1,1,0
2,59.01,0,11,0,1,1,0
1,31.68,0,5,0,1,1,1
2,956.92,1,2,0,1,2,0
1,366.24,0,2,1,1,1,1
3,689.73,1,1,0,1,2,0
2,396.81,0,5,1,0,2,1
1,73.55,1,7,0,1,1,0
2,29.99,0,4,1,0,2,0
1,62.45,1,10,0,1,2,0
2,107.18,1,4,0,1,1,0
1,301.17,0,1,1,0,1,0
1,76.21,0,1,0,1,2,0
2,29.99,0,10,1,0,1,0
1,177.15,0,12,0,1,1,0
1,395.68,0,3,0,1,3,0
3,898.09,1,6,1,1,1,0
2,29.99,1,10,0,1,1,0
2,90.23,0,11,0,1,1,1
2,106.01,1,11,0,1,1,0
1,29.99,0,4,1,0,2,1
1,159.12,0,2,0,1,1,0
2,29.99,1,3,0,1,1,0
2,167.7,0,4,0,1,2,0
2,321.33,0,3,1,0,2,0
3,774.26,1,4,1,1,1,1
2,29.99,1,1,1,0,1,0
2,93.57,1,3,0,1,2,0
2,146.7,0,5,0,1,3,0
2,299.14,1,1,1,0,2,0
2,1179.81,1,1,1,0,2,1
2,337.03,1,4,0,1,1,0
1,39.7,0,9,0,1,1,0
2,124.52,1,4,0,1,1,0
3,468.39,0,8,0,1,3,0
2,336.3,0,9,0,1,1,0
2,29.99,0,3,0,1,2,0
2,34.1,1,8,0,1,1,0
2,200.65,1,2,1,1,1,0
1,519.07,1,1,1,0,1,0
3,213.51,1,6,1,1,1,0
1,324.83,0,4,1,0,3,0
1,237.49,0,5,1,1,2,0
2,64.38,1,9,0,1,2,0
1,185.4,1,8,0,1,2,0
3,372.62,1,9,1,0,1,0
2,49.83,0,11,0,1,3,0
1,29.99,1,7,0,1,2,0
1,53.68,0,11,1,0,1,0
1,154.71,0,9,0,1,2,0
1,853.34,1,2,1,1,1,0
1,212.67,0,9,1,1,1,0
3,526.26,1,8,1,1,1,0
3,228.94,0,1,1,0,2,0
1,233.89,0,2,1,0,1,0
2,29.99,0,10,0,1,1,0
1,1514.04,1,1,1,0,1,0
2,105.42,0,8,0,1,1,0
1,176.17,0,8,1,0,2,0
2,182.52,0,8,1,0,1,0
1,226.48,0,6,0,1,3,0
3,352.37,0,2,1,0,1,0
2,151.29,0,9,0,1,1,0
1,107.33,1,2,0,1,1,0
2,57.23,0,11,0,1,1,0
2,762.27,1,2,1,1,2,0
3,452.16,0,10,0,1,1,0
1,131.68,0,2,0,1,2,0
1,29.99,0,4,0,1,1,0
1,120.49,0,10,0,1,2,0
2,32.08,1,5,1,0,1,0
1,83.04,1,4,0,1,1,0
2,69.82,1,1,0,1,2,0
1,446.89,0,4,1,0,1,0
2,657.55,1,2,0,1,1,0
1,101.15,1,8,1,0,2,1
2,52.6,1,10,1,0,3,0
1,123.94,0,2,1,0,1,0
3,473.55,0,8,1,0,1,0
1,164.43,1,1,0,1,2,0
1,29.99,1,7,0,1,2,0
2,277.92,1,11,1,1,3,0
2,348.65,1,11,0,1,2,0
2,126.49,0,9,1,0,1,0
1,235.13,0,12,0,1,2,0
1,55.13,0,9,0,1,2,0
2,132.86,1,4,0,1,2,0
1,184.48,1,3,1,0,1,0
2,105.37,0,9,0,1,3,0
2,125.14,1,10,1,0,2,0
3,556.33,1,5,0,1,3,0
2,29.99,1,7,1,0,2,0
2,184.77,1,7,0,1,1,0
1,95.23,0,10,1,0,2,0
2,235.67,1,10,0,1,2,0
2,360.8,0,5,1,0,1,0
2,277.5,0,9,1,0,2,0
2,295.65,0,3,1,1,1,1
2,195.83,0,9,0,1,3,0
2,260.29,1,11,1,0,2,0
1,57.56,1,5,0,1,2,0
1,194.41,1,3,1,0,1,0
1,85.84,1,1,1,0,2,0
2,106.0,1,6,1,0,2,0
2,286.83,0,11,1,1,1,0
2,102.91,1,12,0,1,3,0
1,605.37,1,3,1,0,2,0
2,41.24,0,9,1,0,1,0
2,29.99,1,2,0,1,2,0
2,801.19,1,5,1,0,2,0
1,123.29,1,2,0,1,2,0
2,1077.01,1,2,1,0,1,1
2,161.88,0,7,0,1,1,0
1,241.81,1,10,0,1,2,0
2,41.34,1,11,1,0,1,0
2,374.15,0,1,0,1,1,0
2,163.26,0,9,1,0,1,0
1,29.99,1,8,1,0,2,0
1,317.29,1,1,1,1,3,0
3,754.53,1,1,0,1,3,0
3,288.01,0,4,1,0,1,0
2,143.73,0,8,0,1,1,0
1,229.42,0,2,1,0,1,0
3,405.07,1,10,1,0,1,0
2,150.04,1,1,1,0,1,0
3,219.7,1,10,1,0,1,0
2,167.25,0,2,1,0,1,1
1,45.23,0,11,1,0,1,0
1,107.35,1,11,1,0,2,0
2,43.89,1,4,1,0,2,0
1,58.38,0,6,0,1,1,0
2,112.56,0,9,1,0,1,0
1,85.0,0,10,1,0,3,0
2,922.12,1,6,0,1,2,0
3,789.45,1,1,1,1,2,0
2,77.86,1,11,0,1,1,0
2,158.43,0,9,0,1,1,0
2,304.89,0,8,1,1,2,1
3,442.67,0,11,1,0,1,0
1,235.87,1,9,1,0,1,0
1,330.67,0,1,0,1,1,0
2,263.07,0,9,1,0,3,0
2,149.42,0,10,0,1,1,0
1,29.99,0,2,0,1,2,0
2,29.99,0,4,1,0,1,0
1,44.56,1,9,1,0,1,0
1,33.04,1,7,1,0,2,0
1,616.59,1,1,1,0,1,0
2,29.99,1,3,0,1,2,0
3,204.93,0,6,1,0,1,1
2,29.99,1,10,1,0,2,0
2,54.96,1,6,1,0,2,0
2,584.81,1,2,0,1,2,0
2,125.89,0,9,1,0,2,0
2,403.04,0,11,1,0,1,1
2,362.78,0,6,0,1,2,0
1,420.94,0,3,0,1,1,0
1,1303.4,1,2,1,1,3,0
3,226.18,1,10,0,1,1,0
1,294.17,1,6,0,1,1,0
1,77.65,0,11,1,0,1,0
1,29.99,1,10,0,1,2,1
2,510.57,1,5,1,1,2,0
1,29.99,0,7,0,1,1,0
2,29.99,0,8,0,1,1,1
1,90.39,1,9,1,0,2,0
1,714.66,1,2,0,1,2,0
1,208.1,1,10,1,0,2,0
1,29.99,1,3,0,1,1,0
2,169.91,1,3,0,1,2,0
2,51.21,1,5,0,1,1,0
2,34.2,0,2,0,1,1,0
2,92.12,0,12,1,0,2,0
1,186.6,0,1,1,0,1,0
3,309.05,1,2,0,1,2,0
2,618.17,1,9,1,1,2,0
3,748.82,1,1,1,1,2,1
2,29.99,1,10,1,0,2,0
1,141.81,1,5,0,1,1,0
1,29.99,0,7,1,0,2,0
2,1257.24,1,1,1,1,1,1
2,262.0,0,3,1,1,2,0
2,146.07,0,7,1,0,1,0
1,750.69,1,1,1,0,2,1
2,71.95,0,1,1,0,2,0
2,76.69,0,12,0,1,1,0
2,176.04,1,6,0,1,1,1
2,134.68,1,7,1,0,3,0
2,121.64,1,8,0,1,1,0
1,29.99,1,10,0,1,1,0
1,90.24,0,9,1,0,1,0
1,29.99,1,10,1,0,2,0
2,65.91,1,10,1,0,1,0
2,75.7,1,1,1,0,2,0
2,50.11,1,2,0,1,1,0
1,789.07,1,1,1,1,1,0
2,219.74,0,8,1,0,2,0
3,610.5,1,2,0,1,3,0
1,110.29,0,4,1,0,2,0
1,75.0,1,12,0,1,1,0
1,1025.31,1,8,0,1,1,0
1,817.89,1,1,0,1,3,0
1,693.13,1,2,0,1,3,0
2,111.17,1,9,1,0,2,0
2,96.3,1,4,1,0,1,1
2,1183.05,1,2,1,1,3,0
1,167.22,0,4,0,1,2,0
2,52.2,1,9,1,0,3,0
1,29.99,0,2,0,1,2,0
2,29.99,1,7,0,1,2,0
2,219.44,0,9,1,0,3,0
2,29.99,0,12,0,1,2,0
3,203.48,0,3,1,0,1,0
2,88.32,1,2,0,1,1,0
3,1896.84,1,1,0,1,2,0
1,324.32,0,12,0,1,2,0
2,570.62,1,1,1,1,1,0
1,29.99,1,5,0,1,3,1
1,73.94,0,3,0,1,3,0
2,120.94,1,5,0,1,3,0
1,846.28,1,3,1,1,3,0
2,69.85,0,2,0,1,3,0
2,981.59,1,3,1,0,1,1
3,288.91,1,7,1,0,1,0
3,1203.53,1,11,1,1,3,0
2,29.99,1,10,0,1,1,0
3,326.6,0,5,0,1,1,0
1,125.54,1,3,1,0,1,0
1,29.99,0,9,1,0,1,0
2,85.58,0,11,1,0,3,0
1,184.6,1,9,1,0,2,0
2,161.87,0,11,0,1,2,0
1,29.99,1,9,1,0,3,0
1,367.24,0,1,0,1,2,0
3,335.8,0,2,1,0,2,1
3,661.68,1,1,1,0,1,0
1,175.36,0,9,0,1,1,0
2,103.89,1,9,1,0,2,0
3,415.81,0,3,1,1,1,0
1,178.69,0,10,1,0,3,0
1,71.48,0,7,0,1,2,1
2,152.13,1,1,0,1,1,0
3,795.13,1,2,1,0,1,0
2,54.67,1,8,1,0,2,0
1,63.01,0,10,0,1,2,0
1,90.4,1,1,1,0,2,0
1,424.64,0,3,0,1,1,1
3,453.15,1,3,1,1,2,0
3,286.25,1,8,1,0,2,0
2,1202.11,1,4,1,0,2,0
3,233.05,1,10,1,0,2,0
3,458.6,1,10,1,1,1,0
1,175.14,1,3,0,1,1,0
2,322.02,0,10,1,0,3,0
1,29.99,0,1,0,1,1,0
2,161.15,0,7,1,0,2,1
2,35.58,0,4,0,1,1,0
1,55.01,0,5,1,0,2,0
1,29.99,0,12,1,0,2,0
1,86.15,1,1,0,1,1,0
2,29.99,1,2,1,0,2,1
2,43.2,1,7,0,1,3,1
2,372.96,0,12,1,0,1,0
2,29.99,0,8,0,1,2,0
2,45.97,1,9,1,0,1,0
3,589.5,1,3,1,0,3,0
1,58.76,1,10,1,0,2,0
2,113.3,1,11,1,0,2,0
2,29.99,0,6,0,1,1,0
2,80.97,0,3,1,0,2,0
3,418.81,0,9,1,0,3,0
2,41.35,0,1,0,1,3,0
1,160.14,1,4,1,0,3,0
2,167.92,0,7,1,0,1,1
2,154.22,0,9,1,0,1,0
2,313.06,0,4,1,0,2,0
1,131.61,1,9,1,0,1,0
2,301.02,0,4,1,0,1,0
1,128.43,0,9,1,0,2,0
1,184.13,0,10,0,1,1,0
2,29.99,0,9,1,0,1,0
2,462.13,0,2,0,1,1,0
2,350.87,0,1,1,1,1,0
2,203.93,0,6,1,1,2,0
2,35.05,0,10,0,1,1,0
1,123.27,1,7,0,1,2,0
2,68.29,1,2,0,1,2,1
3,377.42,0,10,0,1,2,0
2,86.0,0,8,0,1,1,0
1,747.31,1,1,1,0,3,0
2,359.18,0,10,1,1,2,0
3,499.7,0,2,1,1,1,0
2,104.63,0,4,0,1,2,0
2,83.72,0,10,0,1,1,0
1,50.6,1,4,0,1,2,0
3,647.25,1,1,1,1,1,1
2,112.48,1,3,1,0,3,0
2,57.2,1,9,0,1,1,0
1,29.99,0,7,0,1,1,0
2,841.23,1,4,1,0,2,0
2,414.4,0,6,0,1,1,0
2,29.99,0,5,0,1,2,0
1,202.21,0,1,0,1,2,1
2,655.65,1,3,1,1,2,1
1,29.99,0,3,0,1,1,0
2,205.47,0,3,1,0,1,0
2,70.52,0,9,0,1,2,1
1,209.51,1,2,1,0,2,0
1,492.94,0,10,1,0,1,1
2,158.92,0,6,0,1,1,0
2,112.41,1,4,1,0,1,0
2,198.61,1,2,0,1,1,0
1,91.42,1,3,1,0,1,0
1,454.89,0,2,1,0,2,0
2,29.99,0,2,1,0,3,0
1,81.31,0,10,0,1,2,0
2,29.99,0,4,0,1,3,0
3,273.37,1,3,1,0,1,0
3,747.26,1,11,1,1,3,0
1,29.99,1,2,1,0,1,0
1,196.93,1,2,1,0,3,0
1,311.03,0,2,1,0,2,0
2,326.24,0,10,0,1,1,0
3,228.37,1,11,0,1,1,0
1,29.99,1,10,1,0,1,0
1,149.54,1,7,1,0,1,0
3,307.78,0,1,0,1,2,0
2,29.99,1,11,1,0,2,0
1,29.99,1,9,1,0,1,0
2,132.29,0,1,1,0,2,0
2,313.07,1,6,0,1,2,0
2,84.8,1,6,1,0,2,0
2,273.52,0,7,1,1,2,0
2,267.68,0,2,1,0,3,0
2,146.79,1,9,0,1,1,0
2,103.12,0,1,1,0,1,0
3,733.73,1,4,1,1,2,0
2,375.51,0,6,0,1,1,0
2,221.2,0,1,1,1,2,0
1,214.64,1,10,1,1,2,0
1,93.47,0,10,0,1,1,0
3,1961.17,1,1,1,0,1,0
1,208.15,0,3,1,0,1,0
1,29.99,0,11,1,0,2,0
2,40.89,0,6,0,1,2,0
2,189.33,0,1,0,1,2,0
1,47.86,0,6,1,0,3,0
1,143.96,0,2,1,0,2,0
2,41.13,0,10,1,0,3,1
2,160.34,0,7,1,0,2,0
1,88.37,0,3,1,0,2,1
1,256.39,0,1,0,1,2,0
2,228.0,1,9,1,0,1,0
1,29.99,1,6,1,0,1,0
1,398.41,0,10,1,0,3,0
2,151.79,1,9,0,1,2,0
1,29.99,1,9,0,1,1,0
2,122.79,1,10,0,1,3,0
1,29.99,1,3,0,1,1,1
2,78.38,0,7,0,1,1,0
3,303.37,0,1,0,1,1,0
2,47.28,0,2,1,0,3,0
1,132.12,0,9,1,0,1,0
1,239.71,0,12,0,1,1,0
2,58.56,0,9,0,1,2,0
1,639.71,1,3,1,0,2,0
2,164.12,1,7,1,0,2,0
2,44.04,1,11,0,1,3,0
1,29.99,1,6,0,1,1,0
1,327.69,1,6,1,0,3,0
2,36.33,0,6,1,0,1,0
3,341.39,0,4,1,0,1,0
2,237.1,0,11,1,0,1,0
2,187.54,1,3,0,1,2,0
1,358.23,0,11,0,1,2,0
2,203.76,1,9,1,0,2,0
1,29.99,0,8,0,1,2,0
1,384.1,0,2,1,0,2,0
3,257.93,1,1,0,1,2,0
2,92.38,1,3,1,0,1,0
2,295.11,0,10,1,1,1,1
2,275.27,1,4,0,1,3,0
2,47.47,1,4,1,0,1,0
2,339.54,1,6,0,1,1,0
1,182.32,1,2,0,1,1,1
2,519.96,1,2,1,1,2,0
1,900.65,1,1,1,1,1,0
2,175.45,0,5,0,1,1,0
2,29.99,1,1,0,1,1,0
2,161.85,0,5,1,0,1,0
2,75.72,0,5,0,1,1,0
3,302.83,0,1,1,1,2,0
1,53.18,1,3,1,0,1,0
3,743.18,1,1,1,0,3,0
2,50.32,1,9,1,0,2,0
3,503.29,1,12,1,1,2,0
2,29.99,0,3,1,0,2,0
1,167.9,0,10,1,0,1,0
1,41.58,1,10,1,0,1,0
3,508.58,1,6,1,0,2,0
3,403.94,0,7,1,0,2,0
3,1439.68,1,3,1,0,3,0
2,72.97,1,1,0,1,2,0
1,29.99,1,6,0,1,1,0
3,270.94,0,12,1,0,1,0
2,134.54,1,5,0,1,1,0
1,93.7,1,2,1,0,1,0
2,29.99,0,5,1,0,1,0
2,139.31,0,9,0,1,2,0
2,173.58,1,10,0,1,3,1
2,445.34,0,11,1,0,2,0
2,100.19,0,4,1,0,1,0
2,30.38,1,2,0,1,2,0
3,668.88,1,1,1,1,3,0
3,345.62,1,2,1,0,1,0
1,100.98,0,3,0,1,1,0
1,224.11,0,4,0,1,1,0
1,70.48,0,4,0,1,2,0
1,302.1,0,2,0,1,1,0
2,29.99,1,10,1,0,2,0
2,209.7,0,8,0,1,1,0
2,88.09,0,8,1,0,1,0
2,160.19,1,1,1,0,1,1
1,126.16,0,4,1,0,2,0
2,283.58,1,4,1,0,1,0
1,29.99,0,2,0,1,2,0
1,29.99,0,4,0,1,2,0
3,213.93,0,1,0,1,2,0
1,96.77,1,2,1,0,2,0
1,1245.36,1,1,0,1,1,1
1,518.38,1,7,0,1,3,0
3,1104.59,1,1,1,1,2,0
2,170.96,1,12,0,1,2,0
1,309.18,0,11,1,1,2,0
2,121.61,0,3,1,0,1,0
1,39.39,0,7,1,0,1,0
3,378.7,0,10,1,0,2,1
1,32.8,1,10,0,1,2,0
2,770.61,1,2,1,1,3,0
2,109.73,0,10,0,1,2,0
2,180.36,1,5,1,0,2,0
3,426.73,1,5,1,0,1,0
1,317.88,0,5,0,1,1,0
2,494.34,0,6,1,0,2,0
1,29.99,0,3,1,0,1,1
2,209.17,1,2,0,1,3,1
1,29.99,1,10,0,1,1,0
1,91.7,1,4,1,0,1,0
2,165.53,1,12,0,1,3,0
2,29.99,0,5,0,1,2,0
1,143.37,1,10,0,1,1,0
3,217.53,1,3,1,1,2,1
2,33.97,1,2,0,1,1,0
1,496.89,0,1,0,1,3,0
1,62.51,0,10,1,0,1,0
2,279.43,0,2,0,1,1,0
2,49.62,0,5,1,0,2,0
2,51.03,1,5,0,1,2,0
1,156.06,0,12,1,0,2,0
2,29.99,1,7,1,0,2,0
3,739.7,1,1,1,0,3,0
1,271.13,0,7,1,0,2,0
1,38.69,0,9,0,1,1,0
1,29.99,1,9,1,0,2,0
1,42.02,0,2,0,1,1,0
2,30.54,0,3,0,1,2,0
1,29.99,0,10,0,1,1,0
1,406.65,0,1,1,0,1,0
2,29.99,1,10,0,1,1,0
1,118.13,1,1,0,1,3,0
2,205.99,0,2,0,1,3,0
1,303.17,0,6,1,0,1,1
2,39.37,1,3,1,0,1,0
3,638.77,1,6,1,0,2,0
2,87.34,0,8,1,0,3,0
2,113.12,1,2,0,1,2,0
2,239.39,0,3,1,0,2,0
2,164.08,0,12,0,1,1,0
2,86.79,0,4,1,0,3,0
3,474.85,0,1,0,1,1,0
1,29.99,0,8,1,0,2,0
1,211.6,0,1,1,1,2,0
1,40.36,1,5,1,0,1,0
1,691.42,1,2,0,1,2,0
2,155.94,1,5,1,0,2,0
3,301.54,0,6,0,1,2,0
1,29.99,0,2,0,1,3,0
2,324.93,0,9,0,1,1,0
2,29.99,0,10,0,1,3,0
1,260.59,0,5,1,0,2,0
2,34.89,1,9,0,1,3,0
1,166.79,1,9,0,1,2,1
1,133.15,0,10,0,1,1,0
2,176.76,0,8,1,0,1,0
1,360.28,0,2,0,1,2,0
2,171.04,0,7,0,1,3,1
1,166.47,0,8,1,0,2,0
2,303.0,0,10,0,1,1,0
2,48.88,1,6,0,1,2,0
1,29.99,0,11,1,0,2,0
1,272.89,0,8,0,1,2,0
1,118.06,0,4,1,0,2,0
1,153.73,0,3,1,0,2,0
2,29.99,0,2,1,0,1,0
2,65.2,0,4,0,1,1,0
1,58.93,0,6,0,1,1,0
1,124.46,1,9,1,0,1,0
1,82.11,1,10,1,0,3,0
1,259.77,0,12,1,1,2,0
1,94.65,0,4,1,0,1,0
2,43.32,0,11,0,1,2,0
1,290.82,0,6,1,0,2,1
1,86.17,1,6,1,0,2,0
2,76.01,1,3,0,1,1,0
2,72.87,0,1,0,1,2,0
2,304.92,1,12,1,0,3,0
1,626.88,1,6,1,1,1,1
1,29.99,0,3,1,0,1,0
2,212.24,0,3,1,1,2,0
2,225.11,0,9,1,0,2,0
1,31.85,1,9,0,1,1,0
1,129.82,1,4,0,1,2,0
1,330.82,0,4,0,1,2,0
2,418.29,0,11,1,0,2,0
2,149.76,0,9,1,0,3,0
1,332.12,0,9,0,1,2,0
1,58.29,1,6,0,1,2,0
2,73.4,1,6,0,1,3,0
2,106.09,0,4,1,0,1,0
2,530.22,1,5,1,0,1,0
3,494.56,1,3,1,0,1,1
1,29.99,0,10,0,1,1,0
2,217.29,0,1,1,0,2,0
3,1184.17,1,2,1,1,2,0
2,183.21,1,5,1,0,2,0
2,85.55,0,8,1,0,2,1
1,75.08,1,9,1,0,2,0
3,218.62,0,6,1,0,2,0
2,29.99,1,5,1,0,1,0
1,29.99,1,3,0,1,3,0
2,156.62,0,7,1,0,2,0
2,70.17,1,5,0,1,1,0
2,283.43,1,3,1,0,2,0
1,29.99,1,2,0,1,1,0
1,281.36,1,11,1,0,1,0
2,29.99,1,10,0,1,1,0
1,29.99,1,1,0,1,2,0
1,174.35,0,1,0,1,2,0
1,45.03,0,8,1,0,1,0
2,171.78,1,3,1,0,1,0
1,123.48,1,1,0,1,2,0
2,75.98,0,1,0,1,1,0
2,64.71,1,7,1,0,1,0
2,368.07,1,2,1,0,1,0
1,56.74,1,2,0,1,1,0
2,50.86,0,3,1,0,2,0
1,66.41,0,1,0,1,2,0
1,109.16,1,9,1,0,1,0
2,29.99,1,1,1,0,2,0
1,29.99,0,12,1,0,1,0
2,304.67,0,6,0,1,2,0
1,349.15,0,8,0,1,2,0
1,1040.5,1,2,1,0,1,0
1,307.1,0,2,1,0,2,0
2,29.99,1,11,1,0,2,0
2,355.48,0,1,1,0,1,0
3,438.91,0,3,0,1,3,0
1,168.11,0,1,1,0,1,0
1,178.37,1,6,0,1,1,1
2,117.07,1,8,0,1,2,0
2,117.81,0,7,0,1,2,0
2,851.43,1,2,1,1,2,0
2,1183.25,1,2,1,0,1,0
2,144.36,0,12,0,1,3,0
1,45.29,0,11,1,0,2,0
2,126.66,1,2,1,0,1,0
2,91.38,1,6,0,1,2,0
2,132.95,1,5,0,1,1,0
1,88.33,1,10,0,1,2,0
3,315.93,0,6,1,0,1,1
1,117.02,0,2,0,1,2,0
2,250.17,0,3,0,1,2,0
1,81.25,0,9,0,1,2,0
1,198.79,0,11,0,1,1,0
2,54.07,0,6,1,0,2,0
1,67.6,0,7,1,0,1,0
2,44.33,0,6,1,0,1,0
2,56.58,0,5,1,0,3,0
1,148.71,1,2,0,1,1,0
2,641.21,1,1,1,1,2,0
3,797.61,1,1,0,1,1,0
2,144.11,1,9,1,0,1,0
3,516.12,1,3,0,1,1,0
1,488.07,0,4,1,0,1,0
1,153.05,0,8,1,0,2,0
3,433.53,0,7,0,1,2,0
2,148.65,1,6,1,0,1,0
3,510.53,1,1,1,0,1,0
1,213.96,0,3,0,1,2,1
2,385.2,0,5,0,1,1,0
2,218.78,0,4,0,1,2,0
1,29.99,0,9,1,0,3,0
1,953.71,1,7,1,1,1,0
3,353.32,0,6,1,0,1,0
1,59.5,1,6,0,1,3,0
1,217.98,0,10,0,1,2,0
3,1091.61,1,1,1,1,3,0
1,323.74,0,7,1,0,3,0
2,108.38,0,2,1,0,1,0
1,38.28,1,2,1,0,1,0
2,121.6,1,9,0,1,1,0
2,75.26,1,2,1,0,2,0
1,252.85,0,8,1,0,1,0
1,29.99,0,12,0,1,2,0
2,29.99,0,10,0,1,1,0
2,173.85,1,10,0,1,2,0
3,205.77,0,8,1,0,1,0
3,932.25,1,7,1,0,2,0
2,80.18,0,3,1,0,2,0
3,419.77,1,5,0,1,2,0
1,381.32,0,10,0,1,3,0
1,1116.22,1,1,1,0,3,0
2,39.47,0,2,0,1,1,0
1,77.97,0,4,0,1,1,0
2,63.07,1,7,1,0,2,0
1,167.34,1,2,0,1,2,0
2,29.99,1,2,0,1,3,0
2,1185.08,1,3,1,0,1,0
2,77.52,1,3,0,1,1,0
1,85.04,1,11,0,1,3,0
2,342.36,0,10,1,0,1,0
1,532.78,1,4,1,1,1,0
2,305.82,0,2,1,0,2,0
1,29.99,1,5,1,0,2,0
1,116.22,0,4,0,1,1,0
2,29.99,0,9,0,1,1,0
3,210.02,0,1,1,1,3,0
3,630.85,1,1,1,0,1,0
1,29.99,1,10,0,1,1,0
3,631.73,1,9,1,0,3,0
1,83.04,0,10,1,0,3,1
